name,state_id,state_code,country_id,country_code,type,level,parent_id,latitude,longitude,native,population,timezone,translations,wikiDataId
Humboldt County,1416,CA,233,US,county,,,40.70501000,-123.91582000,Humboldt County,17285,America/Los_Angeles,"{""br"":""Kontelezh Humboldt"",""ko"":""훔볼트 카운티"",""pt-BR"":""Condado de Humboldt"",""pt"":""Condado de Humboldt"",""nl"":""Humboldt County"",""hr"":""Okrug Humboldt"",""fa"":""شهرستان هامبولت"",""de"":""Humboldt County"",""es"":""Condado de Humboldt"",""fr"":""Comté de Humboldt"",""ja"":""ハンボルト郡"",""it"":""Contea di Humboldt"",""zh-CN"":""洪堡县"",""tr"":""Humboldt İlçesi"",""ru"":""Округ Гумбольдт"",""uk"":""Округ Гумбольдт"",""pl"":""Hrabstwo Humboldt"",""hi"":""हम्बोल्ट काउंटी"",""ar"":""مقاطعة هومبولت""}",Q109651
Humboldt County,1458,NV,233,US,county,,,41.40684000,-118.11197000,Humboldt County,17285,America/Los_Angeles,"{""br"":""Kontelezh Humboldt"",""ko"":""훔볼트 카운티"",""pt-BR"":""Condado de Humboldt"",""pt"":""Condado de Humboldt"",""nl"":""Humboldt County"",""hr"":""Okrug Humboldt"",""fa"":""شهرستان هامبولت"",""de"":""Humboldt County"",""es"":""Condado de Humboldt"",""fr"":""Comté de Humboldt"",""ja"":""ハンボルト郡"",""it"":""Contea di Humboldt"",""zh-CN"":""洪堡县"",""tr"":""Humboldt İlçesi"",""ru"":""Округ Гумбольдт"",""uk"":""Округ Гумбольдт"",""pl"":""Hrabstwo Humboldt"",""hi"":""हम्बोल्ट काउंटी"",""ar"":""مقاطعة هومبولت""}",Q495376
Humphreys,1430,MS,233,US,county,,,33.12870000,-90.52662000,Humphreys County,18990,America/Chicago,"{""br"":""Kontelezh Humphreys"",""ko"":""험프리스 카운티"",""pt-BR"":""Condado de Humphreys"",""pt"":""Condado de Humphreys"",""nl"":""Humphreys County"",""hr"":""Okrug Humphreys"",""fa"":""شهرستان هامفریز"",""de"":""Humphreys County"",""es"":""Condado de Humphreys"",""fr"":""Comté de Humphreys"",""ja"":""ハンフリーズ郡"",""it"":""Contea di Humphreys"",""zh-CN"":""汉弗莱斯县"",""tr"":""Humphreys İlçesi"",""ru"":""Округ Хамфрис"",""uk"":""Округ Хамфріс"",""pl"":""Hrabstwo Humphreys"",""hi"":""हम्फ्रीज़ काउंटी"",""ar"":""مقاطعة همفريز""}",Q130009
Humphreys,1454,TN,233,US,county,,,36.04082000,-87.77563000,Humphreys County,18990,America/Chicago,"{""br"":""Kontelezh Humphreys"",""ko"":""험프리스 카운티"",""pt-BR"":""Condado de Humphreys"",""pt"":""Condado de Humphreys"",""nl"":""Humphreys County"",""hr"":""Okrug Humphreys"",""fa"":""شهرستان هامفریز"",""de"":""Humphreys County"",""es"":""Condado de Humphreys"",""fr"":""Comté de Humphreys"",""ja"":""ハンフリーズ郡"",""it"":""Contea di Humphreys"",""zh-CN"":""汉弗莱斯县"",""tr"":""Humphreys İlçesi"",""ru"":""Округ Хамфрис"",""uk"":""Округ Хамфріс"",""pl"":""Hrabstwo Humphreys"",""hi"":""हम्फ्रीज़ काउंटी"",""ar"":""مقاطعة همفريز""}",Q502397
Hunt,1407,TX,233,US,county,,,33.12360000,-96.08545000,Hunt County,99956,America/Chicago,"{""br"":""Kontelezh Hunt"",""ko"":""헌트 카운티"",""pt-BR"":""Condado de Hunt"",""pt"":""Condado de Hunt"",""nl"":""Hunt County"",""hr"":""Okrug Hunt"",""fa"":""شهرستان هانت"",""de"":""Hunt County"",""es"":""Condado de Hunt"",""fr"":""Comté de Hunt"",""ja"":""ハント郡"",""it"":""Contea di Hunt"",""zh-CN"":""亨特县"",""tr"":""Hunt İlçesi"",""ru"":""Округ Хант"",""uk"":""Округ Хант"",""pl"":""Hrabstwo Hunt"",""hi"":""हंट काउंटी"",""ar"":""مقاطعة هانت""}",Q111729
Hunterdon,1417,NJ,233,US,county,,,40.56729000,-74.91222000,Hunterdon County,128947,America/New_York,"{""br"":""Kontelezh Hunterdon"",""ko"":""헌터던 카운티"",""pt-BR"":""Condado de Hunterdon"",""pt"":""Condado de Hunterdon"",""nl"":""Hunterdon County"",""hr"":""Okrug Hunterdon"",""fa"":""شهرستان هانتردون"",""de"":""Hunterdon County"",""es"":""Condado de Hunterdon"",""fr"":""Comté de Hunterdon"",""ja"":""ハンタードン郡"",""it"":""Contea di Hunterdon"",""zh-CN"":""亨特顿县"",""tr"":""Hunterdon İlçesi"",""ru"":""Округ Хантердон"",""uk"":""Округ Хантердон"",""pl"":""Hrabstwo Hunterdon"",""hi"":""हंटरडन काउंटी"",""ar"":""مقاطعة هانترون""}",Q502451
Huntingdon County,1422,PA,233,US,county,,,40.41693000,-77.98121000,Huntingdon County,44092,America/New_York,"{""br"":""Kontelezh Huntingdon"",""ko"":""헌팅던 카운티"",""pt-BR"":""Condado de Huntingdon"",""pt"":""Condado de Huntingdon"",""nl"":""Huntingdon County"",""hr"":""Okrug Huntingdon"",""fa"":""شهرستان هانتینگدون"",""de"":""Landkreis Huntingdon"",""es"":""Condado de Huntingdon"",""fr"":""Comté de Huntingdon"",""ja"":""ハンティンドン郡"",""it"":""Contea di Huntingdon"",""zh-CN"":""亨廷顿县"",""tr"":""Huntingdon İlçesi"",""ru"":""Округ Хантингдон"",""uk"":""Округ Гантінгдон"",""pl"":""Hrabstwo Huntingdon"",""hi"":""हंटिंगडन काउंटी"",""ar"":""مقاطعة هانتينغدون""}",Q494077
Huntington County,1440,IN,233,US,county,,,40.82924000,-85.48817000,Huntington County,36662,America/New_York,"{""br"":""Kontelezh Huntington"",""ko"":""헌팅턴 카운티"",""pt-BR"":""Condado de Huntington"",""pt"":""Condado de Huntington"",""nl"":""Huntington County"",""hr"":""Okrug Huntington"",""fa"":""شهرستان هانتینگتون"",""de"":""Huntington County"",""es"":""Condado de Huntington"",""fr"":""Comté de Huntington"",""ja"":""ハンティントン郡"",""it"":""Contea di Huntington"",""zh-CN"":""亨廷顿县"",""tr"":""Huntington İlçesi"",""ru"":""Округ Хантингтон"",""uk"":""Округ Гантінгтон"",""pl"":""Hrabstwo Huntington"",""hi"":""हंटिंगटन काउंटी"",""ar"":""مقاطعة هنتنغتون""}",Q507472
Huron County,1426,MI,233,US,county,,,43.91007000,-82.85551000,Huron County,58565,America/New_York,"{""br"":""Kontelezh Huron"",""ko"":""휴런 카운티"",""pt-BR"":""Condado de Huron"",""pt"":""Condado de Huron"",""nl"":""Huron County"",""hr"":""Okrug Huron"",""fa"":""شهرستان هورون"",""de"":""Huron County"",""es"":""Condado de Huron"",""fr"":""Comté de Huron"",""ja"":""ヒューロン郡"",""it"":""Contea di Huron"",""zh-CN"":""休伦县"",""tr"":""Huron İlçesi"",""ru"":""округ Гурон"",""uk"":""Округ Гурон"",""pl"":""Hrabstwo Huron"",""hi"":""ह्यूरॉन काउंटी"",""ar"":""مقاطعة هورون""}",Q74633
Hutchinson,1445,SD,233,US,county,,,43.33485000,-97.75442000,Hutchinson County,20617,America/Chicago,"{""br"":""Kontelezh Hutchinson"",""ko"":""허친슨 카운티"",""pt-BR"":""Condado de Hutchinson"",""pt"":""Condado de Hutchinson"",""nl"":""Hutchinson County"",""hr"":""Okrug Hutchinson"",""fa"":""شهرستان هاچینسون"",""de"":""Hutchinson County"",""es"":""Condado de Hutchinson"",""fr"":""Comté de Hutchinson"",""ja"":""ハッチンソン郡"",""it"":""Contea di Hutchinson"",""zh-CN"":""哈钦森县"",""tr"":""Hutchinson İlçesi"",""ru"":""округ Хатчинсон"",""uk"":""Округ Гатчінсон"",""pl"":""Hrabstwo Hutchinson"",""hi"":""हचिंसन काउंटी"",""ar"":""مقاطعة هاتشينسون""}",Q491702
Hutchinson,1407,TX,233,US,county,,,35.84003000,-101.35470000,Hutchinson County,20617,America/Chicago,"{""br"":""Kontelezh Hutchinson"",""ko"":""허친슨 카운티"",""pt-BR"":""Condado de Hutchinson"",""pt"":""Condado de Hutchinson"",""nl"":""Hutchinson County"",""hr"":""Okrug Hutchinson"",""fa"":""شهرستان هاچینسون"",""de"":""Hutchinson County"",""es"":""Condado de Hutchinson"",""fr"":""Comté de Hutchinson"",""ja"":""ハッチンソン郡"",""it"":""Contea di Hutchinson"",""zh-CN"":""哈钦森县"",""tr"":""Hutchinson İlçesi"",""ru"":""округ Хатчинсон"",""uk"":""Округ Гатчінсон"",""pl"":""Hrabstwo Hutchinson"",""hi"":""हचिंसन काउंटी"",""ar"":""مقاطعة هاتشينسون""}",Q484542
Hyde,1447,NC,233,US,county,,,35.41004000,-76.14850000,Hyde County,1262,America/New_York,"{""br"":""Kontelezh Hyde"",""ko"":""하이드 카운티"",""pt-BR"":""Condado de Hyde"",""pt"":""Condado de Hyde"",""nl"":""Hyde County"",""hr"":""Okrug Hyde"",""fa"":""شهرستان هاید"",""de"":""Hyde County"",""es"":""Condado de Hyde"",""fr"":""Comté de Hyde"",""ja"":""ハイド郡"",""it"":""Contea di Hyde"",""zh-CN"":""海德县"",""tr"":""Hyde İlçesi"",""ru"":""округ Хайд"",""uk"":""Округ Гайд"",""pl"":""Hrabstwo Hyde"",""hi"":""हाइड काउंटी"",""ar"":""مقاطعة هايد""}",Q511659
Hyde,1445,SD,233,US,county,,,44.54736000,-99.48711000,Hyde County,1262,America/Chicago,"{""br"":""Kontelezh Hyde"",""ko"":""하이드 카운티"",""pt-BR"":""Condado de Hyde"",""pt"":""Condado de Hyde"",""nl"":""Hyde County"",""hr"":""Okrug Hyde"",""fa"":""شهرستان هاید"",""de"":""Hyde County"",""es"":""Condado de Hyde"",""fr"":""Comté de Hyde"",""ja"":""ハイド郡"",""it"":""Contea di Hyde"",""zh-CN"":""海德县"",""tr"":""Hyde İlçesi"",""ru"":""округ Хайд"",""uk"":""Округ Гайд"",""pl"":""Hrabstwo Hyde"",""hi"":""हाइड काउंटी"",""ar"":""مقاطعة هايد""}",Q495672
Iberia,1457,LA,233,US,parish,,,29.51353000,-91.83964000,Iberia Parish,69929,America/Chicago,"{""br"":""Parrez Iberia"",""ko"":""이베리아 교구"",""pt-BR"":""Paróquia da Ibéria"",""pt"":""Paróquia da Ibéria"",""nl"":""Iberia Parochie"",""hr"":""Župa Iberija"",""fa"":""پریش ایبریا"",""de"":""Gemeinde Iberia"",""es"":""Parroquia Iberia"",""fr"":""Paroisse d'Iberia"",""ja"":""イベリア教区"",""it"":""Parrocchia di Iberia"",""zh-CN"":""伊比利亚教区"",""tr"":""İberia Cemaati"",""ru"":""Иберийский приход"",""uk"":""Іберійська парафія"",""pl"":""Parafia Iberia"",""hi"":""इबेरिया पैरिश"",""ar"":""أبرشية أيبيريا""}",Q504415
Iberville,1457,LA,233,US,parish,,,30.25850000,-91.34936000,Iberville Parish,30241,America/Chicago,"{""br"":""Parrez Iberville"",""ko"":""이버빌 교구"",""pt-BR"":""Paróquia de Iberville"",""pt"":""Paróquia de Iberville"",""nl"":""Iberville Parochie"",""hr"":""Župa Iberville"",""fa"":""پریش ایبرویل"",""de"":""Gemeinde Iberville"",""es"":""Parroquia de Iberville"",""fr"":""Paroisse d'Iberville"",""ja"":""アイバービル教区"",""it"":""Parrocchia di Iberville"",""zh-CN"":""伊贝维尔教区"",""tr"":""Iberville Mahallesi"",""ru"":""Приход Ибервиль"",""uk"":""Парафія Ібервіль"",""pl"":""Parafia Iberville"",""hi"":""इबरविले पैरिश"",""ar"":""أبرشية إيبرفيل""}",Q504350
Ida,1459,IA,233,US,county,,,42.38687000,-95.51350000,Ida County,7005,America/Chicago,"{""br"":""Kontelezh Ida"",""ko"":""아이다 카운티"",""pt-BR"":""Condado de Ida"",""pt"":""Condado de Ida"",""nl"":""Ida County"",""hr"":""Okrug Ida"",""fa"":""شهرستان آیدا"",""de"":""Landkreis Ida"",""es"":""Condado de Ida"",""fr"":""Comté d'Ida"",""ja"":""アイダ郡"",""it"":""Contea di Ida"",""zh-CN"":""艾达县"",""tr"":""Ida İlçesi"",""ru"":""округ Ида"",""uk"":""Округ Іда"",""pl"":""Hrabstwo Ida"",""hi"":""इडा काउंटी"",""ar"":""مقاطعة إيدا""}",Q156642
Idaho,1460,ID,233,US,county,,,45.84420000,-115.46745000,Idaho County,16541,America/Los_Angeles,"{""br"":""Kontelezh Idaho"",""ko"":""아이다호 카운티"",""pt-BR"":""Condado de Idaho"",""pt"":""Condado de Idaho"",""nl"":""Idaho County"",""hr"":""Okrug Idaho"",""fa"":""شهرستان آیداهو"",""de"":""Idaho County"",""es"":""Condado de Idaho"",""fr"":""Comté d'Idaho"",""ja"":""アイダホ郡"",""it"":""Contea di Idaho"",""zh-CN"":""爱达荷县"",""tr"":""Idaho İlçesi"",""ru"":""Округ Айдахо"",""uk"":""Округ Айдахо"",""pl"":""Hrabstwo Idaho"",""hi"":""इडाहो काउंटी"",""ar"":""مقاطعة أيداهو""}",Q494480
Imperial County,1416,CA,233,US,county,,,33.03951000,-115.36532000,Imperial County,179702,America/Los_Angeles,"{""br"":""Kontelezh Impalaerel"",""ko"":""임페리얼 카운티"",""pt-BR"":""Condado Imperial"",""pt"":""Condado Imperial"",""nl"":""Keizerlijk graafschap"",""hr"":""Imperial County"",""fa"":""شهرستان امپریال"",""de"":""Imperial County"",""es"":""Condado Imperial"",""fr"":""Comté impérial"",""ja"":""インペリアル郡"",""it"":""Contea Imperiale"",""zh-CN"":""帝国县"",""tr"":""İmparatorluk İlçesi"",""ru"":""округ Империал"",""uk"":""Імперський округ"",""pl"":""Hrabstwo Imperialne"",""hi"":""इंपीरियल काउंटी"",""ar"":""مقاطعة إمبريال""}",Q169952
Independence,1444,AR,233,US,county,,,35.74158000,-91.56972000,Independence County,37938,America/Chicago,"{""br"":""Kontelezh an Dizalc'hiezh"",""ko"":""인디펜던스 카운티"",""pt-BR"":""Condado de Independence"",""pt"":""Condado de Independence"",""nl"":""Onafhankelijkheidsgraafschap"",""hr"":""Okrug Neovisnost"",""fa"":""شهرستان ایندیپندنس"",""de"":""Independence County"",""es"":""Condado de Independence"",""fr"":""Comté d'Independence"",""ja"":""インディペンデンス郡"",""it"":""Contea di Independence"",""zh-CN"":""独立县"",""tr"":""Bağımsızlık İlçesi"",""ru"":""Округ Индепенденс"",""uk"":""Округ Індепенденс"",""pl"":""Hrabstwo Independence"",""hi"":""इंडिपेंडेंस काउंटी"",""ar"":""مقاطعة الاستقلال""}",Q61350
Indian River,1436,FL,233,US,county,,,27.69639000,-80.57409000,Indian River County,159788,America/New_York,"{""br"":""Kontelezh Indian River"",""ko"":""인디언 리버 카운티"",""pt-BR"":""Condado de Indian River"",""pt"":""Condado de Indian River"",""nl"":""Indian River County"",""hr"":""Okrug Indian River"",""fa"":""شهرستان ایندین ریور"",""de"":""Indian River County"",""es"":""Condado de Indian River"",""fr"":""Comté d'Indian River"",""ja"":""インディアンリバー郡"",""it"":""Contea di Indian River"",""zh-CN"":""印第安河县"",""tr"":""Indian River İlçesi"",""ru"":""округ Индиан-Ривер"",""uk"":""Округ Індіан-Рівер"",""pl"":""Hrabstwo Indian River"",""hi"":""इंडियन रिवर काउंटी"",""ar"":""مقاطعة إنديان ريفر""}",Q488528
Indiana County,1422,PA,233,US,county,,,40.65205000,-79.08755000,Indiana County,83246,America/New_York,"{""br"":""Kontelezh Indiana"",""ko"":""인디애나 카운티"",""pt-BR"":""Condado de Indiana"",""pt"":""Condado de Indiana"",""nl"":""Indiana County"",""hr"":""Okrug Indiana"",""fa"":""شهرستان ایندیانا"",""de"":""Indiana County"",""es"":""Condado de Indiana"",""fr"":""Comté d'Indiana"",""ja"":""インディアナ郡"",""it"":""Contea di Indiana"",""zh-CN"":""印第安纳县"",""tr"":""Indiana İlçesi"",""ru"":""округ Индиана"",""uk"":""Округ Індіана"",""pl"":""Hrabstwo Indiana"",""hi"":""इंडियाना काउंटी"",""ar"":""مقاطعة إنديانا""}",Q494146
Ingham,1426,MI,233,US,county,,,42.59710000,-84.37354000,Ingham County,284900,America/New_York,"{""br"":""Kontelezh Ingham"",""ko"":""잉햄 카운티"",""pt-BR"":""Condado de Ingham"",""pt"":""Condado de Ingham"",""nl"":""Ingham County"",""hr"":""Okrug Ingham"",""fa"":""شهرستان اینگهام"",""de"":""Grafschaft Ingham"",""es"":""Condado de Ingham"",""fr"":""Comté d'Ingham"",""ja"":""インガム郡"",""it"":""Contea di Ingham"",""zh-CN"":""英厄姆县"",""tr"":""Ingham İlçesi"",""ru"":""округ Ингем"",""uk"":""Округ Інгем"",""pl"":""Hrabstwo Ingham"",""hi"":""इंघम काउंटी"",""ar"":""مقاطعة إنغام""}",Q133853
Inyo,1416,CA,233,US,county,,,36.51113000,-117.41079000,You county,19016,America/Los_Angeles,"{""br"":""Kontelezh Inyo"",""ko"":""인요 카운티"",""pt-BR"":""Condado de Inyo"",""pt"":""Condado de Inyo"",""nl"":""Inyo County"",""hr"":""Okrug Inyo"",""fa"":""شهرستان اینیو"",""de"":""Landkreis Inyo"",""es"":""Condado de Inyo"",""fr"":""Comté d'Inyo"",""ja"":""インヨー郡"",""it"":""Contea di Inyo"",""zh-CN"":""因约县"",""tr"":""Inyo İlçesi"",""ru"":""округ Иньо"",""uk"":""Округ Іньо"",""pl"":""Hrabstwo Inyo"",""hi"":""इन्यो काउंटी"",""ar"":""مقاطعة إنيو""}",Q109670
Ionia County,1426,MI,233,US,county,,,42.94509000,-85.07460000,Ionia County,66804,America/New_York,"{""br"":""Kontelezh Ionia"",""ko"":""이오니아 카운티"",""pt-BR"":""Condado de Ionia"",""pt"":""Condado de Ionia"",""nl"":""Ionia County"",""hr"":""Okrug Ionija"",""fa"":""شهرستان ایونیا"",""de"":""Landkreis Ionia"",""es"":""Condado de Ionia"",""fr"":""Comté d'Ionia"",""ja"":""イオニア郡"",""it"":""Contea di Ionia"",""zh-CN"":""伊奥尼亚县"",""tr"":""Ionia İlçesi"",""ru"":""Округ Иония"",""uk"":""Округ Іонія"",""pl"":""Hrabstwo Ionia"",""hi"":""इओनिया काउंटी"",""ar"":""مقاطعة إيونيا""}",Q94663
Iosco,1426,MI,233,US,county,,,44.30125000,-83.51395000,Iosco County,25237,America/New_York,"{""br"":""Kontelezh Iosco"",""ko"":""이오스코 카운티"",""pt-BR"":""Condado de Iosco"",""pt"":""Condado de Iosco"",""nl"":""Iosco County"",""hr"":""Okrug Iosco"",""fa"":""شهرستان ایوسکو"",""de"":""Landkreis Iosco"",""es"":""Condado de Iosco"",""fr"":""Comté d'Iosco"",""ja"":""イオスコ郡"",""it"":""Contea di Iosco"",""zh-CN"":""艾奥斯科县"",""tr"":""Iosco İlçesi"",""ru"":""Округ Иоско"",""uk"":""Округ Іоско"",""pl"":""Hrabstwo Iosco"",""hi"":""इओस्को काउंटी"",""ar"":""مقاطعة إيوسكو""}",Q926619
Iowa,1459,IA,233,US,county,,,41.68632000,-92.06552000,Iowa County,23709,America/Chicago,"{""br"":""Kontelezh Iowa"",""ko"":""아이오와 카운티"",""pt-BR"":""Condado de Iowa"",""pt"":""Condado de Iowa"",""nl"":""Iowa County"",""hr"":""Okrug Iowa"",""fa"":""شهرستان آیووا"",""de"":""Iowa County"",""es"":""Condado de Iowa"",""fr"":""Comté d'Iowa"",""ja"":""アイオワ郡"",""it"":""Contea di Iowa"",""zh-CN"":""爱荷华县"",""tr"":""Iowa İlçesi"",""ru"":""округ Айова"",""uk"":""Округ Айова"",""pl"":""Hrabstwo Iowa"",""hi"":""आयोवा काउंटी"",""ar"":""مقاطعة آيوا""}",Q486000
Iowa,1441,WI,233,US,county,,,43.00048000,-90.13543000,Iowa County,23709,America/Chicago,"{""br"":""Kontelezh Iowa"",""ko"":""아이오와 카운티"",""pt-BR"":""Condado de Iowa"",""pt"":""Condado de Iowa"",""nl"":""Iowa County"",""hr"":""Okrug Iowa"",""fa"":""شهرستان آیووا"",""de"":""Iowa County"",""es"":""Condado de Iowa"",""fr"":""Comté d'Iowa"",""ja"":""アイオワ郡"",""it"":""Contea di Iowa"",""zh-CN"":""爱荷华县"",""tr"":""Iowa İlçesi"",""ru"":""округ Айова"",""uk"":""Округ Айова"",""pl"":""Hrabstwo Iowa"",""hi"":""आयोवा काउंटी"",""ar"":""مقاطعة آيوا""}",Q501582
Iredell,1447,NC,233,US,county,,,35.80708000,-80.87344000,Iredell County,186693,America/New_York,"{""br"":""Kontelezh Iredell"",""ko"":""아이러델 카운티"",""pt-BR"":""Condado de Iredell"",""pt"":""Condado de Iredell"",""nl"":""Iredell County"",""hr"":""Okrug Iredell"",""fa"":""شهرستان ایردل"",""de"":""Landkreis Iredell"",""es"":""Condado de Iredell"",""fr"":""Comté d'Iredell"",""ja"":""アイアデル郡"",""it"":""Contea di Iredell"",""zh-CN"":""艾尔德尔县"",""tr"":""Iredell İlçesi"",""ru"":""округ Иределл"",""uk"":""Округ Іределл"",""pl"":""Hrabstwo Iredell"",""hi"":""इरेडेल काउंटी"",""ar"":""مقاطعة إيريديل""}",Q502875
Irion,1407,TX,233,US,county,,,31.30392000,-100.98242000,Irion County,1513,America/Chicago,"{""br"":""Kontelezh Irion"",""ko"":""이리온 카운티"",""pt-BR"":""Condado de Irion"",""pt"":""Condado de Irion"",""nl"":""Irion County"",""hr"":""Okrug Irion"",""fa"":""شهرستان ایریون"",""de"":""Landkreis Irion"",""es"":""Condado de Irion"",""fr"":""Comté d'Irion"",""ja"":""アイリオン郡"",""it"":""Contea di Irion"",""zh-CN"":""伊里昂县"",""tr"":""Irion İlçesi"",""ru"":""округ Ирион"",""uk"":""Округ Іріон"",""pl"":""Hrabstwo Irion"",""hi"":""इरियन काउंटी"",""ar"":""مقاطعة إيريون""}",Q156582
Iron,1451,MO,233,US,county,,,37.50426000,-90.69003000,Iron County,57289,America/Chicago,"{""br"":""Kontelezh an houarn"",""ko"":""아이언 카운티"",""pt-BR"":""Condado de Ferro"",""pt"":""Condado de Ferro"",""nl"":""IJzeren County"",""hr"":""Željezni okrug"",""fa"":""شهرستان آهن"",""de"":""Eisengrafschaft"",""es"":""Condado de Iron"",""fr"":""Comté de Iron"",""ja"":""アイアン郡"",""it"":""Contea di Iron"",""zh-CN"":""铁县"",""tr"":""Demir İlçesi"",""ru"":""округ Айрон"",""uk"":""Айрон Каунті"",""pl"":""Hrabstwo Iron"",""hi"":""आयरन काउंटी"",""ar"":""مقاطعة آيرون""}",Q490121
Iron,1426,MI,233,US,county,,,46.20869000,-88.53053000,Iron County,57289,America/Chicago,"{""br"":""Kontelezh an houarn"",""ko"":""아이언 카운티"",""pt-BR"":""Condado de Ferro"",""pt"":""Condado de Ferro"",""nl"":""IJzeren County"",""hr"":""Željezni okrug"",""fa"":""شهرستان آهن"",""de"":""Eisengrafschaft"",""es"":""Condado de Iron"",""fr"":""Comté de Iron"",""ja"":""アイアン郡"",""it"":""Contea di Iron"",""zh-CN"":""铁县"",""tr"":""Demir İlçesi"",""ru"":""округ Айрон"",""uk"":""Айрон Каунті"",""pl"":""Hrabstwo Iron"",""hi"":""आयरन काउंटी"",""ar"":""مقاطعة آيرون""}",Q497999
Iron,1441,WI,233,US,county,,,46.31706000,-90.26445000,Iron County,57289,America/Chicago,"{""br"":""Kontelezh an houarn"",""ko"":""아이언 카운티"",""pt-BR"":""Condado de Ferro"",""pt"":""Condado de Ferro"",""nl"":""IJzeren County"",""hr"":""Željezni okrug"",""fa"":""شهرستان آهن"",""de"":""Eisengrafschaft"",""es"":""Condado de Iron"",""fr"":""Comté de Iron"",""ja"":""アイアン郡"",""it"":""Contea di Iron"",""zh-CN"":""铁县"",""tr"":""Demir İlçesi"",""ru"":""округ Айрон"",""uk"":""Айрон Каунті"",""pl"":""Hrabstwo Iron"",""hi"":""आयरन काउंटी"",""ar"":""مقاطعة آيرون""}",Q52250
Iron,1414,UT,233,US,county,,,37.85917000,-113.28927000,Iron County,57289,America/Denver,"{""br"":""Kontelezh an houarn"",""ko"":""아이언 카운티"",""pt-BR"":""Condado de Ferro"",""pt"":""Condado de Ferro"",""nl"":""IJzeren County"",""hr"":""Željezni okrug"",""fa"":""شهرستان آهن"",""de"":""Eisengrafschaft"",""es"":""Condado de Iron"",""fr"":""Comté de Iron"",""ja"":""アイアン郡"",""it"":""Contea di Iron"",""zh-CN"":""铁县"",""tr"":""Demir İlçesi"",""ru"":""округ Айрон"",""uk"":""Айрон Каунті"",""pl"":""Hrabstwo Iron"",""hi"":""आयरन काउंटी"",""ar"":""مقاطعة آيرون""}",Q26723
Iroquois,1425,IL,233,US,county,,,40.74723000,-87.82430000,Iroquois County,27077,America/Chicago,"{""br"":""Kontelezh Irokez"",""ko"":""이로쿼이 카운티"",""pt-BR"":""Condado de Iroquois"",""pt"":""Condado de Iroquois"",""nl"":""Iroquois County"",""hr"":""Okrug Irokezi"",""fa"":""شهرستان ایروکوا"",""de"":""Irokesen-Grafschaft"",""es"":""Condado de Iroquois"",""fr"":""Comté d'Iroquois"",""ja"":""イロコイ郡"",""it"":""Contea di Iroquois"",""zh-CN"":""易洛魁县"",""tr"":""Iroquois İlçesi"",""ru"":""Округ Ирокез"",""uk"":""Округ Ірокез"",""pl"":""Hrabstwo Iroquois"",""hi"":""इरोक्वाइस काउंटी"",""ar"":""مقاطعة إيروكوا""}",Q491011
Irwin,1455,GA,233,US,county,,,31.60228000,-83.27638000,Irwin County,9666,America/New_York,"{""br"":""Kontelezh Irwin"",""ko"":""어윈 카운티"",""pt-BR"":""Condado de Irwin"",""pt"":""Condado de Irwin"",""nl"":""Irwin County"",""hr"":""Okrug Irwin"",""fa"":""شهرستان ایروین"",""de"":""Irwin County"",""es"":""Condado de Irwin"",""fr"":""Comté d'Irwin"",""ja"":""アーウィン郡"",""it"":""Contea di Irwin"",""zh-CN"":""欧文县"",""tr"":""Irwin İlçesi"",""ru"":""округ Ирвин"",""uk"":""Округ Ірвін"",""pl"":""Hrabstwo Irwin"",""hi"":""इरविन काउंटी"",""ar"":""مقاطعة إروين""}",Q492057
Isabella,1426,MI,233,US,county,,,43.64060000,-84.84680000,Isabella County,64394,America/New_York,"{""br"":""Kontelezh Isabella"",""ko"":""이사벨라 카운티"",""pt-BR"":""Condado de Isabella"",""pt"":""Condado de Isabella"",""nl"":""Isabella County"",""hr"":""Okrug Isabella"",""fa"":""شهرستان ایزابلا"",""de"":""Isabella County"",""es"":""Condado de Isabella"",""fr"":""Comté d'Isabella"",""ja"":""イザベラ郡"",""it"":""Contea di Isabella"",""zh-CN"":""伊莎贝拉县"",""tr"":""Isabella İlçesi"",""ru"":""Округ Изабелла"",""uk"":""Округ Ізабелла"",""pl"":""Hrabstwo Isabella"",""hi"":""इसाबेला काउंटी"",""ar"":""مقاطعة إيزابيلا""}",Q74628
Isanti County,1420,MN,233,US,county,,,45.56149000,-93.29518000,Isanti County,41135,America/Chicago,"{""br"":""Kontelezh Isanti"",""ko"":""이산티 카운티"",""pt-BR"":""Condado de Isanti"",""pt"":""Condado de Isanti"",""nl"":""Isanti County"",""hr"":""Okrug Isanti"",""fa"":""شهرستان ایسانتی"",""de"":""Landkreis Isanti"",""es"":""Condado de Isanti"",""fr"":""Comté d'Isanti"",""ja"":""イサンティ郡"",""it"":""Contea di Isanti"",""zh-CN"":""伊桑蒂县"",""tr"":""Isanti İlçesi"",""ru"":""Округ Исанти"",""uk"":""Округ Ісанті"",""pl"":""Hrabstwo Isanti"",""hi"":""इसांती काउंटी"",""ar"":""مقاطعة إيسانتي""}",Q486255
